
27.16603605563824,1,17.294117647058822,14.340262727662568
25.50289950003991,2,19.98,14.065895594646108
31.140601561619686,0,8.823529411764705,14.933269978393117
22.184388710902287,1,17.64,13.460474662669263
22.931667804718018,2,1.588235294117647,13.604356418230786
17.78888232891376,0,8.470588235294118,12.501486623259854
25.633357818310078,1,17.64705882352941,14.088054999199432
22.394749311300423,2,1.6199999999999999,13.501462052791096
15.05004774607145,0,8.117647058823529,11.775378777253751
15.471216165102446,1,0.36,11.895244541669257
15.817665521915142,2,0.0,11.99142387773403
26.191571932572586,0,8.470588235294118,14.181615641432783
34.37293023329515,1,18.0,15.362165565744213
28.293894364283634,2,26.46,14.51692727751033
26.96157455444336,0,8.823529411764705,14.307452513773136
14.663728934067946,1,0.3529411764705882,11.662444238904264
